Employee_ID,Manager_ID,Department,Job_Title,Performance_Rating,Hire_Date,Onboarding_Date,First_Project_Start_Date,Future Date,Bonus,Training_Program,Mentor_ID,Professional_Development_Hours,Number_Of_Promotions,Highest_Education_Level,Certifications,Annual_Salary_Increase_Percentage,Performance_Bonus_Percentage,Work_Hours_Per_Week,Telecommuting_Days_Per_Week,Overtime_Hours_Per_Week,Number_Of_Team_Building_Activities,Conflict_Resolution_Cases,Customer_Complaints_Handled,Leadership_Qualities_Rating,Technical_Skills_Rating,Communication_Skills_Rating,Problem_Solving_Skills_Rating,Teamwork_Skills_Rating,Initiative_Rating,Adaptability_Rating,Creativity_Rating,Strategic_Thinking_Rating,Employee_Engagement_Score,Innovation_Projects_Involvement,Feedback_From_Colleagues,Feedback_From_Supervisors,Employee_Resignation_Status,Supplier_Contact,Work_Quality_Improvement_Plan,Career_Goals_Set,Career_Goals_Achievement_Status,Hiring_Source,Time_to_Hire,Hiring_Manager_Satisfaction,Recruitment_Cost,Offer_Acceptance_Date,Project_ID,Project_Type,Project_Size,Project_Complexity,Project_Role,Project_Outcome,Peer_Reviews,Customer_Feedback,Innovation_Contributions,Leadership_Potential,Development_Plan_Completion,Internship_Duration,Internship_Completion_Status,Internship_Supervisor_ID,Internship_Project_Assigned,Internship_Evaluation_Score,Internship_Conversion_Status,Internship_Learning_Outcomes,Mentor_Experience_Level,Mentor_Rating,Mentor_Availability_Hours_Per_Week,Mentor_Training_Provided,Internship_Goals_Set,Internship_Goals_Achievement_Status,Employee_Training_Cost,Employee_Award_Recognition,Employee_Health_Insurance_Coverage,Employee_Travel_Allowance,Employee_Stock_Options,Employee_Compensation_Benefits,Employee_Savings_Plans,Employee_Training_Certification_Status,Employee_Training_Evaluation_Score,Employee_Training_Cost_Budget,Employee_Training_Participation_Rate,Employee_Professional_Associations,Employee_Mentorship_Program_Participation,Employee_Volunteer_Activities,Employee_Work_Life_Balance_Rating,Employee_Retirement_Benefits,Employee_Annual_Salary_Adjustment,Employee_Job_Satisfaction_Score,Employee_Leadership_Training,Employee_Team_Leadership_Experience,Employee_Conflict_Resolution_Skills,Employee_Organizational_Culture_Fit,Employee_Innovative_Skills,Employee_Problem_Solving_Capabilities,Employee_Technical_Training_Programs,Employee_Development_Opportunities,Employee_Career_Progression_Plan,Employee_Professional_Growth_Potential,Employee_Performance_Improvement_Plan,Employee_Recognition_Programs_Participation,Employee_Job_Rotation_Experience,Employee_Team_Collaboration_Effectiveness,Employee_Stakeholder_Management_Skills,Employee_Personal_Development_Plans,,,,
2024/Marketing/0564,2024/Finance/0283,HR,Analyst,10,2019-06-26,2019-09-15,2019-12-06,79874,4981,Basic,2024/Marketing/0124,60,0,Master,PMP,3,4,40,2,6,9,0,5,6,4,7,8,11,11,7,10,10,87,Yes,2,7,Yes,Direct Visit,Yes,Short-term,Not Started,Referral,32,4,5060,2019-06-26,Project-13,Research,Large,Complex,Analyst,Successful,8,4,Medium,Low,Not Started,3,Completed,2024/Sales/0535,Project B,4,Converted,Learning Outcome C,Associate,6,3,Yes,Yes,Achieved,970,None,Standard,1570,Stock Options,5066,2970,In Progress,87,1000,71,Active,Inactive,Yes,6,Premium,1,14,None,10,9,6,3,7,8,6,4,12,12,No,11,10,4,Active,,,,
2024/Sales/0565,2024/IT/0387,HR,Manager,8,2020-04-10,2020-10-02,2020-12-19,79932,4954,None,2024/Finance/0518,51,2,Master,AWS,4,3,35,3,5,2,5,2,13,6,2,7,5,13,8,11,9,79,Yes,11,12,No,Fax,Yes,Long-term,Not Started,Job Board,25,2,5015,2020-04-10,Project-48,Research,Medium,Complex,Developer,Successful,12,6,High,Medium,Not Started,1,Completed,2024/Finance/0018,Project B,11,Not Converted,Learning Outcome A,Associate,7,5,Yes,No,Not Started,1030,None,Basic,1520,Stock Options,5005,3105,In Progress,87,1022,75,Inactive,Active,Yes,6,Standard,4,6,Leadership Training,6,7,17,8,7,8,8,7,11,8,No,4,7,12,Inactive,,,,
2024/Marketing/0566,2024/IT/0027,Finance,Analyst,6,2022-05-30,2022-09-21,2022-11-08,79971,4889,Advanced,2024/HR/0311,56,0,Bachelor,CFA,4,4,35,3,7,8,3,5,9,6,6,8,8,6,4,4,11,71,Yes,5,6,Yes,Phone,No,Medium-term,In Progress,Job Board,29,7,4924,2022-05-30,Project-46,Development,Large,Complex,Manager,Failed,7,6,Medium,Medium,Partial,2,Incomplete,2024/Marketing/0014,Project A,8,Not Converted,Learning Outcome A,Senior,5,8,Yes,No,Not Started,1025,Award,Premium,1532,None,4970,3038,In Progress,84,998,73,Inactive,Active,Yes,12,Standard,7,6,Leadership Training,10,8,6,8,10,10,12,7,16,12,No,6,13,6,Active,,,,
2024/Marketing/0567,2024/IT/0141,Sales,Manager,10,2019-10-30,2020-02-24,2020-05-17,79785,5013,Basic,2024/IT/0140,38,0,Bachelor,Google Cloud,8,3,40,1,11,0,0,3,8,13,5,5,6,7,14,10,10,78,No,6,5,Yes,Direct Visit,No,Short-term,Achieved,Referral,33,5,5079,2019-10-30,Project-39,Consulting,Large,Complex,Manager,Successful,9,14,Low,Medium,Not Started,4,Completed,2024/Marketing/0240,Project A,3,Converted,Learning Outcome C,Mid-Senior,9,2,No,No,Not Started,1034,Award,Premium,1542,Stock Options,4898,3025,Not Certified,75,1015,88,Active,Inactive,No,5,Standard,1,7,Leadership Training,5,5,6,10,9,6,4,6,5,7,Yes,8,11,7,Inactive,,,,
2024/Finance/0568,2024/Finance/0229,Finance,Analyst,7,2020-11-24,2021-03-11,2021-05-06,79480,5059,Basic,2024/Marketing/0534,52,2,Master,CFA,4,4,45,0,6,3,0,4,9,7,7,6,9,8,6,13,8,101,No,9,8,No,Fax,No,Long-term,In Progress,Internal,39,4,4853,2020-11-24,Project-6,Research,Medium,Moderate,Developer,Failed,12,8,High,Low,Not Started,1,Completed,2024/Marketing/0386,Project C,5,Converted,Learning Outcome A,Mid-Senior,8,9,No,Yes,Not Started,967,Award,Premium,1457,None,4987,2986,Not Certified,67,997,82,Inactive,Active,No,9,Standard,6,13,Leadership Training,7,10,10,10,7,6,7,7,8,6,No,10,7,10,Inactive,,,,
2024/Marketing/0569,2024/Marketing/0173,HR,Manager,7,2020-11-21,2020-11-27,2021-01-16,80420,5080,Advanced,2024/IT/0322,49,0,Bachelor,None,3,5,38,5,6,4,3,4,6,10,4,5,5,16,5,5,7,89,No,8,5,Yes,Direct Visit,No,Long-term,Achieved,Internal,26,4,5026,2020-11-21,Project-91,Consulting,Small,Complex,Developer,Failed,8,3,High,Low,Partial,5,Completed,2024/HR/0005,Project B,6,Not Converted,Learning Outcome C,Senior,14,9,Yes,Yes,Achieved,935,None,Basic,1493,Stock Options,4889,3058,Not Certified,67,962,60,Active,Active,Yes,4,Standard,2,11,None,10,7,9,9,11,6,3,11,7,10,No,8,10,8,Active,,,,
2024/HR/0570,2024/Finance/0177,HR,Analyst,9,2023-01-17,2023-07-10,2023-08-19,80079,4855,Advanced,2024/Sales/0197,62,1,Bachelor,CFA,7,3,44,3,4,8,2,5,3,7,6,4,4,7,10,12,7,84,Yes,9,6,Yes,Direct Visit,Yes,Short-term,Achieved,Referral,36,1,5066,2023-01-17,Project-54,Consulting,Small,Complex,Analyst,Failed,5,10,High,High,Complete,5,Incomplete,2024/HR/0047,Project A,8,Converted,Learning Outcome C,Associate,7,8,No,Yes,Not Started,1064,Recognition,Basic,1532,Stock Options,4881,3064,In Progress,82,1027,82,Inactive,Inactive,No,7,Basic,3,6,None,11,7,8,9,3,7,8,6,4,6,Yes,11,9,6,Active,,,,
2024/Sales/0571,2024/HR/0292,Finance,Developer,7,2022-01-03,2022-02-05,2022-04-29,80089,5024,None,2024/Sales/0197,35,0,PhD,AWS,3,1,38,4,7,9,1,0,8,5,7,6,12,10,10,7,9,80,Yes,6,9,Yes,Direct Visit,Yes,Long-term,Not Started,Referral,35,2,5144,2022-01-03,Project-93,Development,Medium,Complex,Developer,In Progress,10,5,Medium,Medium,Partial,4,Incomplete,2024/IT/0559,Project B,11,Not Converted,Learning Outcome A,Junior,6,4,Yes,No,Not Started,1016,Award,Basic,1509,None,5081,3020,Certified,72,987,80,Inactive,Active,Yes,4,Standard,3,4,None,4,10,6,1,7,5,7,8,9,6,Yes,7,9,9,Active,,,,
2024/Marketing/0572,2024/Sales/0058,Sales,Developer,9,2019-11-20,2020-02-24,2020-05-01,80277,5011,None,2024/Sales/0197,38,0,PhD,Google Cloud,2,3,37,1,10,5,3,1,5,13,5,11,4,6,3,12,7,81,Yes,6,6,No,Fax,No,Long-term,In Progress,Job Board,26,6,4912,2019-11-20,Project-40,Development,Large,Complex,Developer,In Progress,10,5,Low,Low,Complete,3,Completed,2024/Finance/0126,Project B,8,Not Converted,Learning Outcome A,Junior,4,3,No,Yes,In Progress,1075,Award,Premium,1495,Stock Options,5015,3034,Not Certified,81,1032,70,Active,Inactive,Yes,9,Standard,4,10,None,7,12,7,10,6,7,9,12,4,11,No,13,10,9,Inactive,,,,
2024/HR/0573,2024/IT/0384,HR,Analyst,9,2018-10-16,2019-04-02,2019-05-07,79492,5010,Advanced,2024/Sales/0197,64,2,Bachelor,None,4,2,40,5,5,0,4,5,8,6,9,8,9,5,4,8,4,98,No,5,8,No,Fax,Yes,Medium-term,Not Started,Agency,24,4,5060,2018-10-16,Project-92,Research,Medium,Moderate,Analyst,Successful,6,5,High,Low,Not Started,4,Incomplete,2024/HR/0310,Project A,7,Not Converted,Learning Outcome C,Junior,7,8,Yes,No,In Progress,1010,Recognition,Standard,1599,None,5046,2971,Not Certified,71,984,78,Inactive,Active,No,13,Premium,5,11,Leadership Training,15,8,11,7,7,11,8,6,11,11,No,6,10,6,Inactive,,,,
2024/Sales/0574,2024/IT/0158,IT,Analyst,10,2018-11-05,2019-03-19,2019-06-17,80014,4955,Basic,2024/HR/0193,46,0,Master,AWS,7,4,44,2,6,1,1,4,4,6,7,4,6,11,2,8,8,76,Yes,6,11,No,Phone,Yes,Long-term,Not Started,Internal,27,4,4990,2018-11-05,Project-8,Development,Medium,Moderate,Developer,In Progress,5,12,Low,Low,Not Started,1,Completed,2024/IT/0108,Project A,5,Converted,Learning Outcome B,Senior,8,4,No,Yes,Not Started,957,None,Premium,1523,None,4986,3074,Certified,70,1022,65,Active,Active,Yes,10,Premium,5,7,Leadership Training,12,12,9,7,10,12,10,5,8,13,No,10,7,8,Inactive,,,,
2024/Marketing/0575,2024/Marketing/0386,HR,Consultant,12,2019-11-10,2019-11-28,2019-12-31,79991,4834,Basic,2024/Marketing/0363,40,1,Bachelor,None,4,3,37,2,8,9,4,1,6,11,14,6,15,3,6,15,8,81,Yes,11,7,Yes,Email,No,Short-term,Achieved,Agency,36,3,5045,2019-11-10,Project-65,Development,Large,Complex,Developer,In Progress,10,7,Low,Low,Complete,5,Completed,2024/Marketing/0028,Project A,6,Converted,Learning Outcome C,Associate,8,3,No,No,Not Started,1049,Recognition,Standard,1492,None,4989,2875,Certified,84,1060,65,Active,Inactive,No,6,Premium,6,9,Leadership Training,6,8,12,6,5,14,7,6,6,3,No,6,4,3,Inactive,,,,
2024/HR/0576,2024/Marketing/0545,Marketing,Developer,10,2023-07-31,2024-01-15,2024-02-25,80252,5024,Basic,2024/Sales/0483,45,0,Master,Google Cloud,2,3,41,3,11,6,4,1,8,3,7,11,9,5,5,10,13,86,Yes,8,9,No,Direct Visit,Yes,Medium-term,In Progress,Agency,27,5,5052,2023-07-31,Project-4,Research,Large,Moderate,Manager,Successful,6,6,Medium,Low,Partial,4,Completed,2024/Sales/0156,Project B,7,Converted,Learning Outcome A,Mid-Senior,2,7,No,Yes,Achieved,976,Award,Basic,1453,None,5001,2951,Certified,81,956,89,Active,Active,No,11,Premium,6,4,Leadership Training,9,6,5,10,7,6,8,9,19,8,Yes,7,11,8,Active,,,,
2024/Sales/0577,2024/IT/0361,Finance,Manager,10,2021-12-11,2022-05-16,2022-06-28,79823,5028,None,2024/HR/0207,58,0,Bachelor,CFA,5,3,43,4,10,4,4,3,10,9,12,10,11,4,10,12,8,70,Yes,2,5,No,Fax,No,Long-term,In Progress,Referral,23,6,4980,2021-12-11,Project-1,Development,Small,Simple,Developer,In Progress,8,7,Low,High,Not Started,5,Completed,2024/Marketing/0509,Project A,6,Converted,Learning Outcome B,Senior,8,6,Yes,No,Achieved,1003,None,Standard,1466,Stock Options,5018,3055,In Progress,80,1052,97,Active,Inactive,No,12,Premium,7,6,Leadership Training,8,10,8,6,5,9,13,8,14,8,Yes,9,10,8,Inactive,,,,
2024/Marketing/0578,2024/Marketing/0534,Sales,Developer,7,2022-11-05,2022-12-01,2023-02-03,80161,5020,Advanced,2024/IT/0445,42,1,PhD,None,5,5,45,1,8,8,2,2,9,16,6,10,7,9,8,11,9,73,No,8,7,No,Direct Visit,No,Long-term,Achieved,Referral,27,5,5037,2022-11-05,Project-74,Development,Small,Moderate,Analyst,Failed,9,4,Medium,High,Complete,5,Incomplete,2024/Marketing/0155,Project C,8,Not Converted,Learning Outcome B,Mid-Senior,10,9,Yes,No,Not Started,1007,None,Basic,1487,Stock Options,4984,3033,Not Certified,69,1025,87,Inactive,Inactive,Yes,12,Premium,5,8,None,10,11,8,5,7,3,8,9,9,11,Yes,8,8,3,Inactive,,,,
2024/Sales/0579,2024/IT/0059,IT,Developer,5,2022-12-01,2023-05-15,2023-06-26,80343,4954,None,2024/Marketing/0244,55,0,PhD,CFA,3,3,40,3,7,10,2,2,6,13,9,4,5,13,9,7,6,84,No,5,7,Yes,Email,No,Medium-term,Not Started,Internal,30,7,4904,2022-12-01,Project-33,Development,Medium,Simple,Manager,In Progress,8,9,Low,Medium,Partial,1,Incomplete,2024/Sales/0029,Project B,12,Converted,Learning Outcome A,Mid-Senior,5,7,Yes,No,Not Started,976,Award,Standard,1568,Stock Options,5010,2882,Certified,77,1053,63,Active,Inactive,No,5,Basic,5,8,None,9,10,7,8,10,7,10,7,6,4,Yes,11,7,7,Active,,,,
2024/HR/0580,2024/IT/0473,Finance,Analyst,9,2018-08-17,2018-09-16,2018-11-02,79748,4984,Basic,2024/HR/0060,52,1,Bachelor,AWS,7,5,44,2,10,0,2,0,8,7,10,9,10,13,6,11,6,83,Yes,7,9,Yes,Fax,Yes,Short-term,Not Started,Job Board,28,4,4917,2018-08-17,Project-79,Research,Small,Complex,Developer,In Progress,2,6,High,High,Not Started,3,Completed,2024/Marketing/0220,Project B,5,Converted,Learning Outcome B,Mid-Senior,12,6,Yes,Yes,In Progress,1068,None,Basic,1533,None,4942,3012,Not Certified,66,1023,77,Active,Inactive,Yes,12,Standard,5,7,None,9,8,8,9,10,12,5,12,13,9,No,1,6,12,Active,,,,
2024/Marketing/0581,2024/HR/0078,Marketing,Manager,11,2023-09-26,2024-02-29,2024-05-05,80067,5097,Basic,2024/Sales/0184,57,1,Bachelor,PMP,2,3,37,0,7,0,2,5,7,10,9,11,8,12,8,8,11,79,No,2,7,No,Direct Visit,Yes,Long-term,In Progress,Internal,30,4,5096,2023-09-26,Project-35,Research,Medium,Complex,Developer,Failed,5,4,Low,Low,Partial,5,Completed,2024/IT/0435,Project C,7,Converted,Learning Outcome A,Mid-Senior,5,4,Yes,No,In Progress,953,Award,Premium,1449,None,4912,3023,In Progress,76,986,79,Inactive,Inactive,Yes,8,Basic,5,7,Leadership Training,10,11,8,5,3,8,6,8,9,9,No,6,9,10,Inactive,,,,
2024/Marketing/0582,2024/Marketing/0012,Finance,Analyst,11,2024-06-22,2024-09-23,2024-11-01,79741,5145,None,2024/Marketing/0264,57,0,Master,PMP,11,4,35,5,10,2,5,3,12,10,10,4,5,5,7,7,6,86,No,7,3,No,Phone,No,Short-term,Not Started,Job Board,29,4,4974,2024-06-22,Project-52,Development,Medium,Simple,Developer,Successful,9,6,High,Medium,Partial,6,Incomplete,2024/IT/0189,Project C,10,Not Converted,Learning Outcome A,Associate,6,8,Yes,No,Not Started,951,Recognition,Premium,1482,None,4984,2926,In Progress,77,1035,70,Inactive,Active,Yes,14,Premium,10,7,Leadership Training,9,7,9,8,13,12,7,8,9,7,Yes,5,7,6,Active,,,,
2024/Finance/0583,2024/Finance/0542,Finance,Consultant,9,2023-05-12,2023-09-21,2023-10-30,79980,5027,Basic,2024/Sales/0049,42,1,Master,PMP,4,3,38,0,6,4,2,3,11,9,4,4,9,6,12,8,10,75,No,5,7,No,Email,No,Medium-term,Achieved,Job Board,47,3,5159,2023-05-12,Project-28,Consulting,Small,Simple,Manager,In Progress,6,10,High,Low,Complete,1,Completed,2024/IT/0268,Project C,9,Converted,Learning Outcome A,Associate,10,6,Yes,No,Achieved,1018,Recognition,Premium,1516,Stock Options,5019,2976,In Progress,82,938,80,Active,Inactive,No,6,Standard,5,8,Leadership Training,9,6,6,2,5,6,7,13,8,10,Yes,11,4,3,Active,,,,
2024/Sales/0584,2024/Marketing/0454,Finance,Consultant,6,2020-05-26,2020-11-07,2021-01-31,79996,4980,Advanced,2024/Sales/0049,53,0,PhD,CFA,3,3,44,4,4,0,0,5,6,5,9,6,4,7,11,7,9,76,No,2,7,Yes,Phone,No,Long-term,Not Started,Referral,24,4,5033,2020-05-26,Project-98,Development,Large,Simple,Manager,Successful,5,5,Low,Low,Complete,5,Completed,2024/Sales/0417,Project B,5,Not Converted,Learning Outcome C,Junior,4,6,Yes,No,In Progress,990,None,Premium,1528,None,4947,2983,In Progress,88,1016,78,Inactive,Active,Yes,14,Basic,1,4,Leadership Training,6,9,8,5,9,5,2,11,8,8,No,11,7,8,Active,,,,
2024/IT/0585,2024/Finance/0280,IT,Analyst,14,2022-11-23,2023-02-28,2023-04-24,79555,4953,None,2024/IT/0514,54,1,PhD,None,5,4,42,3,6,6,1,3,9,4,11,7,9,10,6,5,9,90,Yes,4,9,Yes,Phone,Yes,Long-term,In Progress,Internal,30,2,5116,2022-11-23,Project-76,Consulting,Medium,Complex,Manager,Failed,3,8,Low,High,Complete,4,Completed,2024/IT/0150,Project A,11,Not Converted,Learning Outcome C,Senior,12,7,No,No,Not Started,1017,None,Premium,1512,Stock Options,4903,3021,Certified,75,1031,69,Inactive,Active,Yes,9,Premium,7,5,None,9,5,4,9,5,14,11,8,8,10,Yes,5,7,11,Active,,,,
2024/Finance/0586,2024/Finance/0381,IT,Developer,12,2022-10-11,2023-03-07,2023-04-16,80416,4995,None,2024/IT/0138,47,0,Master,AWS,5,5,45,1,10,6,4,5,3,11,11,4,6,7,9,6,9,86,No,11,9,Yes,Direct Visit,No,Long-term,Achieved,Job Board,22,6,4989,2022-10-11,Project-38,Consulting,Medium,Moderate,Manager,Failed,5,7,Low,Medium,Partial,5,Completed,2024/Marketing/0167,Project C,7,Not Converted,Learning Outcome B,Senior,5,1,No,No,Achieved,1010,Award,Premium,1495,Stock Options,4991,2913,Not Certified,94,958,73,Inactive,Active,Yes,8,Basic,4,10,None,9,11,5,6,8,10,7,7,6,9,No,6,6,8,Active,,,,
2024/IT/0587,2024/IT/0387,HR,Analyst,10,2020-07-20,2020-12-27,2021-02-21,80049,4895,Basic,2024/Marketing/0534,49,2,PhD,AWS,5,3,41,1,10,4,2,3,9,9,18,6,8,8,8,8,9,69,No,5,9,Yes,Email,No,Medium-term,Not Started,Job Board,41,2,5095,2020-07-20,Project-99,Development,Medium,Moderate,Developer,Successful,7,6,Medium,Low,Not Started,5,Incomplete,2024/IT/0436,Project A,7,Not Converted,Learning Outcome A,Associate,7,3,No,Yes,In Progress,1013,Award,Premium,1494,Stock Options,4948,2993,In Progress,87,991,70,Active,Active,No,6,Premium,5,4,None,3,7,12,11,10,2,9,7,8,14,No,10,7,15,Active,,,,
2024/IT/0588,2024/Marketing/0173,HR,Developer,8,2019-12-19,2020-03-11,2020-05-18,80213,4976,Advanced,2024/Marketing/0534,61,1,Master,None,5,2,45,4,11,3,0,5,7,7,8,8,6,8,9,5,11,81,No,8,4,No,Email,No,Medium-term,Achieved,Agency,27,7,5046,2019-12-19,Project-62,Development,Medium,Complex,Developer,Successful,8,8,Medium,Medium,Partial,5,Completed,2024/Sales/0013,Project B,10,Converted,Learning Outcome A,Junior,12,7,No,Yes,Not Started,923,Award,Standard,1432,Stock Options,5041,2932,Not Certified,84,983,68,Inactive,Active,Yes,8,Premium,6,11,None,13,8,12,8,9,7,9,6,5,4,Yes,6,6,6,Active,,,,
2024/IT/0589,2024/IT/0285,IT,Developer,16,2018-08-15,2018-11-12,2018-12-18,79991,5056,Advanced,2024/Marketing/0124,53,0,PhD,AWS,5,2,41,5,2,3,2,4,11,10,7,8,12,6,14,6,6,85,No,9,7,No,Phone,No,Short-term,Achieved,Job Board,24,4,5223,2018-08-15,Project-85,Development,Small,Complex,Developer,Failed,8,11,Low,Medium,Not Started,5,Completed,2024/IT/0385,Project C,6,Not Converted,Learning Outcome A,Senior,9,1,No,No,In Progress,982,Award,Standard,1484,Stock Options,4978,2882,Certified,71,966,63,Active,Inactive,No,8,Standard,5,7,Leadership Training,13,13,6,8,11,9,14,2,13,2,Yes,5,7,14,Inactive,,,,
2024/Sales/0590,2024/Marketing/0525,IT,Developer,12,2022-02-06,2022-07-31,2022-10-20,79518,4849,Advanced,2024/Marketing/0104,46,2,PhD,Google Cloud,0,4,40,4,8,2,4,4,6,5,7,7,7,15,13,14,6,93,Yes,4,8,Yes,Phone,Yes,Short-term,In Progress,Internal,36,2,5041,2022-02-06,Project-9,Research,Small,Complex,Manager,In Progress,4,4,Medium,Medium,Not Started,2,Incomplete,2024/Finance/0490,Project C,6,Converted,Learning Outcome C,Associate,13,10,Yes,No,In Progress,930,Recognition,Basic,1466,Stock Options,4999,3035,Certified,76,946,71,Inactive,Inactive,Yes,10,Premium,8,5,None,8,18,7,6,10,11,9,8,5,12,No,1,10,7,Active,,,,
2024/Sales/0591,2024/IT/0108,Marketing,Analyst,10,2024-03-28,2024-04-10,2024-05-13,80206,4982,Basic,2024/Marketing/0163,40,0,Bachelor,CFA,7,1,42,4,6,0,5,0,5,6,5,6,10,9,13,10,5,68,Yes,10,9,No,Direct Visit,No,Short-term,Not Started,Job Board,27,4,4972,2024-03-28,Project-63,Research,Small,Moderate,Developer,In Progress,8,6,Low,Low,Complete,6,Incomplete,2024/Sales/0037,Project A,6,Converted,Learning Outcome A,Mid-Senior,6,6,No,Yes,In Progress,1025,None,Basic,1505,None,5031,3033,Certified,73,1042,70,Inactive,Inactive,Yes,8,Standard,1,7,Leadership Training,11,10,12,13,4,12,13,7,7,10,No,8,7,9,Active,,,,
2024/Marketing/0592,2024/Finance/0401,HR,Analyst,13,2023-06-06,2023-07-08,2023-08-27,80107,4882,None,2024/IT/0118,40,0,Master,PMP,6,4,39,3,12,0,1,0,8,8,5,6,9,7,8,8,19,84,No,4,5,Yes,Direct Visit,No,Short-term,Achieved,Referral,27,5,5021,2023-06-06,Project-18,Development,Medium,Complex,Developer,In Progress,6,6,Low,Medium,Not Started,6,Incomplete,2024/Marketing/0031,Project A,6,Not Converted,Learning Outcome B,Mid-Senior,12,9,No,No,In Progress,1054,Recognition,Standard,1492,Stock Options,4957,3034,Not Certified,80,999,73,Active,Active,Yes,12,Standard,11,6,Leadership Training,12,8,7,9,8,10,9,8,12,10,Yes,6,10,10,Active,,,,
2024/Finance/0593,2024/HR/0498,HR,Analyst,9,2022-06-20,2022-07-12,2022-08-17,79750,5077,Basic,2024/IT/0118,59,0,Master,AWS,2,2,36,1,7,10,5,4,8,5,11,10,7,12,5,4,8,60,No,7,5,No,Phone,Yes,Short-term,Not Started,Agency,30,1,5051,2022-06-20,Project-3,Consulting,Medium,Complex,Developer,Successful,9,12,Low,Low,Partial,2,Completed,2024/IT/0482,Project A,3,Converted,Learning Outcome B,Junior,9,4,No,Yes,Not Started,1029,Award,Basic,1479,None,4997,2970,Certified,87,993,79,Active,Active,No,10,Premium,5,16,Leadership Training,9,8,7,8,13,8,13,5,9,9,Yes,10,7,8,Active,,,,
2024/Finance/0594,2024/Finance/0594,Sales,Developer,13,2020-06-23,2020-10-23,2020-12-29,79786,5045,None,2024/Sales/0037,54,0,Master,PMP,5,3,41,2,7,0,0,3,5,9,8,3,4,15,6,10,7,89,Yes,8,11,No,Fax,Yes,Medium-term,Not Started,Internal,16,4,5075,2020-06-23,Project-85,Consulting,Medium,Moderate,Analyst,In Progress,5,7,Low,Low,Partial,6,Completed,2024/Finance/0181,Project B,8,Not Converted,Learning Outcome A,Senior,16,7,No,No,In Progress,1042,Award,Premium,1559,None,4944,3043,Not Certified,95,991,81,Inactive,Inactive,Yes,5,Standard,3,16,Leadership Training,8,8,7,9,7,9,8,10,11,15,No,6,6,13,Active,,,,
2024/Sales/0595,2024/HR/0075,Sales,Analyst,8,2018-08-26,2018-12-29,2019-03-07,80643,5011,Advanced,2024/Finance/0399,34,0,Bachelor,Google Cloud,3,3,37,5,8,8,3,2,8,9,10,6,12,9,7,10,11,87,No,8,8,Yes,Email,No,Short-term,Not Started,Referral,33,3,4950,2018-08-26,Project-11,Research,Medium,Complex,Manager,In Progress,6,8,High,High,Not Started,6,Completed,2024/Marketing/0524,Project B,10,Not Converted,Learning Outcome A,Mid-Senior,5,10,No,Yes,Not Started,960,Recognition,Basic,1533,None,4983,3068,In Progress,76,1030,68,Active,Inactive,No,8,Standard,1,12,None,10,10,8,6,8,17,9,12,11,6,Yes,5,5,5,Inactive,,,,
2024/IT/0596,2024/HR/0576,Marketing,Manager,10,2020-11-15,2021-03-17,2021-05-26,79967,4931,None,2024/HR/0299,58,2,PhD,None,8,1,38,3,10,1,0,1,5,8,7,9,7,8,8,5,8,75,No,9,10,No,Phone,Yes,Long-term,Not Started,Internal,25,9,5029,2020-11-15,Project-90,Development,Large,Moderate,Manager,Failed,10,7,High,Low,Complete,1,Incomplete,2024/Sales/0004,Project C,13,Converted,Learning Outcome B,Mid-Senior,8,1,Yes,No,Achieved,998,Recognition,Standard,1445,Stock Options,5009,2985,In Progress,81,1016,88,Inactive,Active,Yes,5,Basic,4,9,None,9,6,7,9,6,9,7,7,8,12,Yes,8,10,9,Inactive,,,,
2024/Finance/0597,2024/Sales/0004,Sales,Consultant,6,2020-12-19,2021-03-22,2021-05-04,79966,5004,Basic,2024/IT/0406,50,0,Bachelor,None,1,3,41,0,11,3,5,3,4,7,9,8,9,8,10,8,14,76,No,6,11,Yes,Direct Visit,Yes,Long-term,In Progress,Agency,20,4,4947,2020-12-19,Project-24,Consulting,Small,Complex,Developer,Successful,6,5,Medium,Low,Complete,4,Incomplete,2024/IT/0150,Project A,13,Not Converted,Learning Outcome B,Associate,6,1,Yes,No,Achieved,1054,None,Basic,1400,None,5036,2977,Not Certified,86,992,80,Active,Inactive,No,5,Standard,6,6,Leadership Training,12,14,9,3,6,6,9,10,9,8,No,9,12,8,Active,,,,
2024/Sales/0598,2024/Sales/0380,Sales,Manager,7,2019-12-20,2020-05-07,2020-08-03,80411,5006,Advanced,2024/Marketing/0525,59,1,PhD,AWS,3,2,42,2,5,0,1,0,6,12,11,8,9,20,6,4,7,72,No,6,5,No,Email,No,Short-term,Not Started,Job Board,34,3,4997,2019-12-20,Project-47,Research,Medium,Simple,Analyst,Failed,8,8,Medium,Low,Complete,3,Incomplete,2024/IT/0174,Project A,6,Not Converted,Learning Outcome A,Mid-Senior,2,5,Yes,Yes,In Progress,1029,Recognition,Standard,1522,None,4956,2989,Certified,75,1015,83,Active,Inactive,No,9,Premium,6,5,None,10,12,6,8,5,8,7,10,10,9,No,3,6,6,Inactive,,,,
